product_id,title,url,list_price,price_min,price_default,rating,reviews,offers_count,best_merchant,errors
102298404,Apple iPhone 13 128Gb черный,https://kaspi.kz/shop/p/apple-iphone-13-128gb-chernyi-102298404/?c=750000000,283862.0,,,,,,,
102298420,Apple iPhone 13 128Gb белый,https://kaspi.kz/shop/p/apple-iphone-13-128gb-belyi-102298420/?c=750000000,288930.0,,,,,,,
113137790,Apple iPhone 15 128Gb черный,https://kaspi.kz/shop/p/apple-iphone-15-128gb-chernyi-113137790/?c=750000000,359552.0,,,,,,,
114695323,Xiaomi Redmi 13C 8 ГБ/256 ГБ черный,https://kaspi.kz/shop/p/xiaomi-redmi-13c-8-gb-256-gb-chernyi-114695323/?c=750000000,58222.0,,,,,,,
123890547,Apple iPhone 16 Pro Max 256Gb золотистый,https://kaspi.kz/shop/p/apple-iphone-16-pro-max-256gb-zolotistyi-123890547/?c=750000000,710586.0,,,,,,,
100692388,Apple iPhone 11 128Gb Slim Box черный,https://kaspi.kz/shop/p/apple-iphone-11-128gb-slim-box-chernyi-100692388/?c=750000000,258000.0,,,,,,,
102298364,Apple iPhone 13 128Gb синий,https://kaspi.kz/shop/p/apple-iphone-13-128gb-sinii-102298364/?c=750000000,300013.0,,,,,,,
113137929,Apple iPhone 15 128Gb голубой,https://kaspi.kz/shop/p/apple-iphone-15-128gb-goluboi-113137929/?c=750000000,356703.0,,,,,,,
113138420,Apple iPhone 15 Pro Max 256Gb серый,https://kaspi.kz/shop/p/apple-iphone-15-pro-max-256gb-seryi-113138420/?c=750000000,706012.0,,,,,,,
123889224,Apple iPhone 16 Pro 256Gb золотистый,https://kaspi.kz/shop/p/apple-iphone-16-pro-256gb-zolotistyi-123889224/?c=750000000,718061.0,,,,,,,
102298145,Apple iPhone 13 128Gb розовый,https://kaspi.kz/shop/p/apple-iphone-13-128gb-rozovyi-102298145/?c=750000000,413345.0,,,,,,,
113138415,Apple iPhone 15 Pro Max 1Tb черный,https://kaspi.kz/shop/p/apple-iphone-15-pro-max-1tb-chernyi-113138415/?c=750000000,899969.0,,,,,,,
123429834,Samsung Galaxy A06 6 ГБ/128 ГБ черный,https://kaspi.kz/shop/p/samsung-galaxy-a06-6-gb-128-gb-chernyi-123429834/?c=750000000,89990.0,,,,,,,
133574875,Xiaomi Redmi Note 14 8 ГБ/256 ГБ черный,https://kaspi.kz/shop/p/xiaomi-redmi-note-14-8-gb-256-gb-chernyi-133574875/?c=750000000,99989.0,,,,,,,
123887732,Apple iPhone 16 Pro 256Gb черный,https://kaspi.kz/shop/p/apple-iphone-16-pro-256gb-chernyi-123887732/?c=750000000,711239.0,,,,,,,
137034687,Redmi A5 4 ГБ/128 ГБ черный,https://kaspi.kz/shop/p/redmi-a5-4-gb-128-gb-chernyi-137034687/?c=750000000,43990.0,,,,,,,
133335702,Xiaomi Redmi Note 14 Pro 8 ГБ/256 ГБ черный,https://kaspi.kz/shop/p/xiaomi-redmi-note-14-pro-8-gb-256-gb-chernyi-133335702/?c=750000000,129989.0,,,,,,,
113137897,Apple iPhone 15 256Gb черный,https://kaspi.kz/shop/p/apple-iphone-15-256gb-chernyi-113137897/?c=750000000,442787.0,,,,,,,
128143468,Samsung Galaxy S24 FE 5G 8 ГБ/256 ГБ черный,https://kaspi.kz/shop/p/samsung-galaxy-s24-fe-5g-8-gb-256-gb-chernyi-128143468/?c=750000000,292009.0,,,,,,,
123889893,Apple iPhone 16 Pro 256Gb серебристый,https://kaspi.kz/shop/p/apple-iphone-16-pro-256gb-serebristyi-123889893/?c=750000000,708481.0,,,,,,,
134893487,OPPO A78 5G 8 ГБ/256 ГБ черный,https://kaspi.kz/shop/p/oppo-a78-5g-8-gb-256-gb-chernyi-134893487/?c=750000000,66903.0,,,,,,,
106363023,Apple iPhone 14 128Gb черный,https://kaspi.kz/shop/p/apple-iphone-14-128gb-chernyi-106363023/?c=750000000,314276.0,,,,,,,
